averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,8	55904	tt0243017	movie	Waking Life	Waking Life	0	2001	\N	99	Animation,Drama,Fantasy
7,6	95468	tt0243133	movie	The Man Who Wasn't There	The Man Who Wasn't There	0	2001	\N	116	Crime,Drama
7,9	3032	tt0243889	movie	Eureka	Yurîka	0	2000	\N	217	Drama
8,1	16335	tt0244316	movie	Yi Yi	Yi yi	0	2000	\N	173	Drama,Romance
7,6	3649	tt0245027	movie	The Bench	Bænken	0	2000	\N	93	Drama
8,6	532266	tt0245429	movie	Spirited Away	Sen to Chihiro no kamikakushi	0	2001	\N	125	Adventure,Animation,Family
7,7	103420	tt0245574	movie	Y Tu Mamá También	Y tu mamá también	0	2001	\N	106	Adventure,Comedy,Drama
8,1	202374	tt0245712	movie	Amores Perros	Amores perros	0	2000	\N	154	Drama,Thriller
7,8	117352	tt0245844	movie	The Count of Monte Cristo	The Count of Monte Cristo	0	2002	\N	131	Action,Adventure,Drama
8,3	5884	tt0245929	movie	Devils on the Doorstep	Guizi lai le	0	2000	\N	139	Comedy,Drama,War
8,1	680893	tt0246578	movie	Donnie Darko	Donnie Darko	0	2001	\N	113	Drama,Sci-Fi,Thriller
7,9	44729	tt0247586	movie	Nine Queens	Nueve reinas	0	2000	\N	114	Crime,Drama,Thriller
8,2	10780	tt0249241	movie	Werckmeister Harmonies	Werckmeister harmóniák	0	2000	\N	145	Drama,Mystery
7,7	85950	tt0250258	movie	The Experiment	Das Experiment	0	2001	\N	120	Drama,Thriller
7,7	223979	tt0257044	movie	Road to Perdition	Road to Perdition	0	2002	\N	117	Crime,Drama,Thriller
7,8	5524	tt0257290	movie	Glass Tiger	Üvegtigris	0	2001	\N	100	Comedy
7,9	464706	tt0258463	movie	The Bourne Identity	The Bourne Identity	0	2002	\N	119	Action,Mystery,Thriller
7,9	3289	tt0258490	movie	Khushi	Khushi	0	2001	\N	169	Drama,Romance
7,9	22736	tt0260991	movie	Joint Security Area	Gongdong gyeongbi guyeok JSA	0	2000	\N	110	Action,Drama,Thriller
7,6	1655	tt0262037	movie	Thenali	Thenali	0	2000	\N	164	Comedy,Drama
7,6	239868	tt0265666	movie	The Royal Tenenbaums	The Royal Tenenbaums	0	2001	\N	110	Comedy,Drama
7,7	156231	tt0266308	movie	Battle Royale	Batoru rowaiaru	0	2000	\N	114	Adventure,Drama,Sci-Fi
8,1	837794	tt0266543	movie	Finding Nemo	Finding Nemo	0	2003	\N	100	Adventure,Animation,Comedy
8,1	874137	tt0266697	movie	Kill Bill: Vol. 1	Kill Bill: Vol. 1	0	2003	\N	111	Action,Crime,Thriller
7,6	2191	tt0267363	movie	Chandni Bar	Chandni Bar	0	2001	\N	150	Crime,Drama
7,7	162015	tt0268126	movie	Adaptation.	Adaptation.	0	2002	\N	115	Comedy,Drama
7,7	1448	tt0269856	movie	Ritual	Shiki-Jitsu	0	2000	\N	128	Drama
8,0	26978	tt0270053	movie	Vizontele	Vizontele	0	2001	\N	110	Comedy,Drama
7,7	2883	tt0271029	movie	Come Sweet Death	Komm, süsser Tod	0	2000	\N	107	Comedy,Mystery,Thriller
8,6	8381	tt0271383	movie	A Dog's Will	O Auto da Compadecida	0	2000	\N	104	Adventure,Comedy
7,6	114204	tt0274558	movie	The Hours	The Hours	0	2002	\N	110	Drama,Romance
7,9	37782	tt0275277	movie	Cowboy Bebop: The Movie	Cowboy Bebop: Tengoku no tobira	0	2001	\N	115	Action,Animation,Crime
7,7	1057	tt0276613	movie	Waiting for Godot	Waiting for Godot	0	2001	\N	120	Drama
8,0	122519	tt0276919	movie	Dogville	Dogville	0	2003	\N	178	Crime,Drama
7,6	133672	tt0277027	movie	I Am Sam	I Am Sam	0	2001	\N	132	Drama
7,8	1821	tt0278006	movie	Killing Mad Dogs	Sagkoshi	0	2001	\N	135	Drama,Thriller
7,7	7275	tt0282599	movie	Il Mare	Siworae	0	2000	\N	105	Drama,Fantasy,Romance
8,0	41345	tt0283509	movie	No Man's Land	No Man's Land	0	2001	\N	98	Drama,War
7,6	1101	tt0284595	movie	V avguste 44-go	V avguste 44-go	0	2001	\N	109	Action,Drama,Mystery
7,6	8992	tt0286261	movie	All or Nothing	All or Nothing	0	2002	\N	128	Drama
7,6	1650	tt0286476	movie	Autumn Spring	Babí léto	0	2001	\N	100	Comedy,Drama,Family
8,0	95358	tt0287467	movie	Talk to Her	Hable con ella	0	2002	\N	112	Drama,Mystery,Romance
7,7	3956	tt0287803	movie	Fate	Yazgi	0	2001	\N	119	Drama
7,7	3106	tt0288330	movie	Zelary	Zelary	0	2003	\N	150	Drama,Romance,War
7,9	11925	tt0288439	movie	Bang Bang You're Dead	Bang Bang You're Dead	0	2002	\N	93	Crime,Drama,Thriller
7,6	338153	tt0289043	movie	28 Days Later...	28 Days Later...	0	2002	\N	113	Drama,Horror,Sci-Fi
7,7	5017	tt0289181	movie	Failan	Failan	0	2001	\N	115	Drama,Romance
7,7	409874	tt0289879	movie	The Butterfly Effect	The Butterfly Effect	0	2004	\N	113	Drama,Sci-Fi,Thriller
7,6	99701	tt0289992	movie	The Life of David Gale	The Life of David Gale	0	2003	\N	130	Crime,Drama,Thriller
7,7	6256	tt0291003	movie	Behind the Sun	Abril Despedaçado	0	2001	\N	105	Drama
7,7	8152	tt0291172	movie	The Son	Le fils	0	2002	\N	99	Drama,Mystery
7,8	11137	tt0291376	movie	Nayak: The Real Hero	Nayak: The Real Hero	0	2001	\N	187	Action,Drama,Thriller
8,2	59203	tt0292490	movie	Dil Chahta Hai	Dil Chahta Hai	0	2001	\N	183	Comedy,Drama,Romance
7,8	13443	tt0292542	movie	Son of the Bride	El hijo de la novia	0	2001	\N	123	Comedy,Drama
7,6	15987	tt0293007	movie	Carandiru	Carandiru	0	2003	\N	145	Crime,Drama
8,1	41444	tt0293715	movie	My Sassy Girl	Yeopgijeogin geunyeo	0	2001	\N	123	Comedy,Drama,Romance
8,0	12642	tt0296574	movie	Company	Company	0	2002	\N	155	Action,Crime,Drama
7,6	37070	tt0298228	movie	Whale Rider	Whale Rider	0	2002	\N	101	Drama,Family
7,8	38642	tt0298845	movie	In America	In America	0	2002	\N	105	Drama
7,6	2402	tt0299937	movie	Go	Go	0	2001	\N	122	Drama
7,9	39134	tt0300140	movie	Lilya 4-Ever	Lilja 4-ever	0	2002	\N	109	Crime,Drama
7,7	126928	tt0301357	movie	Good Bye Lenin!	Good Bye Lenin!	0	2003	\N	121	Comedy,Drama,Romance
7,9	467845	tt0304141	movie	Harry Potter and the Prisoner of Azkaban	Harry Potter and the Prisoner of Azkaban	0	2004	\N	142	Adventure,Family,Fantasy
7,6	10728	tt0306434	movie	Aankhen	Aankhen	0	2002	\N	165	Comedy,Crime,Drama
7,7	160791	tt0307901	movie	25th Hour	25th Hour	0	2002	\N	135	Drama
7,8	2058	tt0307920	movie	Ada Apa dengan Cinta?	Ada Apa dengan Cinta?	0	2002	\N	112	Drama,Romance
7,9	6810	tt0308476	movie	The Cuckoo	Kukushka	0	2002	\N	99	Comedy,Drama,War
7,7	3264	tt0309047	movie	War	Voyna	0	2002	\N	120	Action,Drama,War
7,7	54558	tt0310775	movie	Sympathy for Mr. Vengeance	Boksuneun naui geot	0	2002	\N	129	Action,Drama,Thriller
7,7	19958	tt0311519	movie	The Man Without a Past	Mies vailla menneisyyttä	0	2002	\N	97	Comedy,Drama,Romance
8,5	5916	tt0312859	movie	A Peck on the Cheek	Kannathil Muthamittal	0	2002	\N	123	Drama,War
8,5	11358	tt0314067	movie	Philanthropy	Filantropica	0	2002	\N	110	Comedy,Drama
7,6	368982	tt0314331	movie	Love Actually	Love Actually	0	2003	\N	135	Comedy,Drama,Romance
7,6	22828	tt0314412	movie	My Life Without Me	My Life Without Me	0	2003	\N	106	Drama,Romance
7,6	8829	tt0315543	movie	Open Hearts	Elsker dig for evigt	0	2002	\N	113	Drama,Romance
7,7	208978	tt0315733	movie	21 Grams	21 Grams	0	2003	\N	124	Crime,Drama,Thriller
7,6	60937	tt0315983	movie	House of Sand and Fog	House of Sand and Fog	0	2003	\N	126	Crime,Drama
8,6	624240	tt0317248	movie	City of God	Cidade de Deus	0	2002	\N	130	Crime,Drama
8,0	575278	tt0317705	movie	The Incredibles	The Incredibles	0	2004	\N	115	Action,Adventure,Animation
7,8	24347	tt0318411	movie	The Magdalene Sisters	The Magdalene Sisters	0	2002	\N	114	Drama
8,0	383233	tt0319061	movie	Big Fish	Big Fish	0	2003	\N	125	Adventure,Drama,Fantasy
7,7	11663	tt0319769	movie	Mondays in the Sun	Los lunes al sol	0	2002	\N	113	Comedy,Drama
8,0	6517	tt0320193	movie	Oasis	Oasiseu	0	2002	\N	133	Drama,Romance
7,7	1901	tt0320194	movie	Occident	Occident	0	2002	\N	105	Comedy
7,9	17213	tt0323013	movie	Lakshya	Lakshya	0	2004	\N	186	Action,Drama,Romance
7,9	4641	tt0325675	movie	Boats Out of Watermelon Rinds	Karpuz Kabugundan Gemiler Yapmak	0	2004	\N	97	Comedy,Drama,Family
8,0	941202	tt0325980	movie	Pirates of the Caribbean: The Curse of the Black Pearl	Pirates of the Caribbean: The Curse of the Black Pearl	0	2003	\N	143	Action,Adventure,Fantasy
8,0	379850	tt0327056	movie	Mystic River	Mystic River	0	2003	\N	138	Crime,Drama,Mystery
7,6	47581	tt0327137	movie	Secondhand Lions	Secondhand Lions	0	2003	\N	111	Comedy,Drama,Family
7,7	174193	tt0327597	movie	Coraline	Coraline	0	2009	\N	100	Animation,Drama,Fantasy
7,7	300162	tt0328107	movie	Man on Fire	Man on Fire	0	2004	\N	146	Action,Crime,Drama
7,8	1717	tt0329330	movie	Common Ground	Lugares comunes	0	2002	\N	108	Drama
8,0	4440	tt0329393	movie	Mr. and Mrs. Iyer	Mr. and Mrs. Iyer	0	2002	\N	120	Drama
7,7	14667	tt0330229	movie	Dolls	Dolls	0	2002	\N	114	Drama,Romance
8,1	7119	tt0330243	movie	Day of the Wacko	Dzien swira	0	2002	\N	93	Comedy,Drama,Romance
7,7	467969	tt0330373	movie	Harry Potter and the Goblet of Fire	Harry Potter and the Goblet of Fire	0	2005	\N	157	Adventure,Family,Fantasy
7,9	459079	tt0332280	movie	The Notebook	The Notebook	0	2004	\N	123	Drama,Romance
7,8	365255	tt0335266	movie	Lost in Translation	Lost in Translation	0	2003	\N	102	Drama
7,6	2426	tt0336264	movie	Since Otar Left	Depuis qu'Otar est parti...	0	2003	\N	103	Drama
8,3	797249	tt0338013	movie	Eternal Sunshine of the Spotless Mind	Eternal Sunshine of the Spotless Mind	0	2004	\N	108	Drama,Romance,Sci-Fi
7,7	26657	tt0338135	movie	The Barbarian Invasions	Les invasions barbares	0	2003	\N	99	Comedy,Crime,Drama
7,8	33075	tt0338309	movie	Evil	Ondskan	0	2003	\N	113	Drama
7,9	1965	tt0338490	movie	Three Walls	3 Deewarein	0	2003	\N	115	Crime,Drama
8,1	109504	tt0338564	movie	Infernal Affairs	Mou gaan dou	0	2002	\N	101	Crime,Drama,Mystery
7,6	1927	tt0338949	movie	Edi	Edi	0	2002	\N	97	Drama
8,4	5229	tt0339535	movie	The Professional	Profesionalac	0	2003	\N	104	Comedy,Drama
7,7	1365	tt0342012	movie	9	9	0	2002	\N	91	Crime,Drama,Mystery
7,7	3977	tt0343221	movie	Mother of Mine	Äideistä parhain	0	2005	\N	111	Drama,War
7,7	67404	tt0344510	movie	A Very Long Engagement	Un long dimanche de fiançailles	0	2004	\N	133	Drama,Mystery,Romance
7,6	10386	tt0345549	movie	Last Life in the Universe	Ruang rak noi nid mahasan	0	2003	\N	112	Comedy,Drama,Romance
7,7	15260	tt0346094	movie	Distant	Uzak	0	2002	\N	110	Drama
8,5	18618	tt0346336	movie	The Best of Youth	La meglio gioventù	0	2003	\N	366	Drama,Romance
8,0	46134	tt0347048	movie	Head-On	Gegen die Wand	0	2004	\N	121	Drama,Romance
8,2	271104	tt0347149	movie	Howl's Moving Castle	Hauru no ugoku shiro	0	2004	\N	119	Adventure,Animation,Family
7,6	32849	tt0347246	movie	Ghost in the Shell 2: Innocence	Innocence	0	2004	\N	100	Animation,Drama,Sci-Fi
8,0	55884	tt0347304	movie	Kal Ho Naa Ho	Kal Ho Naa Ho	0	2003	\N	186	Comedy,Drama,Romance
8,1	2279	tt0347779	movie	Pinjar	Pinjar: Beyond Boundaries...	0	2003	\N	188	Drama
7,9	6911	tt0348568	movie	The Classic	Keulraesik	0	2003	\N	127	Drama,Romance
7,7	1838	tt0351238	movie	Distant Lights	Lichter	0	2003	\N	105	Drama
7,6	2195	tt0351299	movie	Blind Shaft	Mang jing	0	2003	\N	92	Crime,Drama
7,6	5214	tt0352314	movie	Ek Hasina Thi	Ek Hasina Thi	0	2004	\N	120	Crime,Drama,Mystery
8,1	95217	tt0353969	movie	Memories of Murder	Salinui chueok	0	2003	\N	131	Action,Crime,Drama
8,2	2385	tt0355742	movie	Manmadhudu	Manmadhudu	0	2002	\N	142	Comedy,Romance
7,6	1199	tt0356487	movie	Whisky Romeo Zulu	Whisky Romeo Zulu	0	2004	\N	105	Drama,Thriller
7,7	1884	tt0356982	movie	Paanch	Paanch	0	2003	\N	130	Crime,Thriller
8,1	1465	tt0357282	movie	The King	O vasilias	0	2002	\N	130	Drama
7,6	4374	tt0359692	movie	When the Last Sword Is Drawn	Mibu gishi den	0	2002	\N	143	Drama
7,7	1006	tt0360960	movie	Shadows of Time	Schatten der Zeit	0	2004	\N	122	Drama,Romance
7,8	1862	tt0361037	movie	Tagore	Tagore	0	2003	\N	175	Action,Drama
8,3	1077566	tt0361748	movie	Inglourious Basterds	Inglourious Basterds	0	2009	\N	153	Adventure,Drama,War
7,7	322320	tt0361862	movie	The Machinist	The Machinist	0	2004	\N	101	Drama,Thriller
7,7	2322	tt0362696	movie	Haasil	Haasil	0	2003	\N	160	Crime,Drama,Romance
7,7	1495	tt0363060	movie	Shara	Sharasôju	0	2003	\N	100	Drama
7,6	44249	tt0363226	movie	The Blind Swordsman: Zatoichi	Zatôichi	0	2003	\N	116	Action,Comedy,Crime
7,7	62468	tt0364517	movie	Love Me If You Dare	Jeux d'enfants	0	2003	\N	93	Comedy,Drama,Romance
8,4	440898	tt0364569	movie	Oldboy	Oldeuboi	0	2003	\N	120	Action,Drama,Mystery
8,3	3441	tt0364647	movie	Virumandi	Virumandi	0	2004	\N	175	Action,Drama,Romance
7,9	455859	tt0365748	movie	Shaun of the Dead	Shaun of the Dead	0	2004	\N	99	Comedy,Horror
7,6	1546	tt0366621	movie	InuYasha the Movie 2: The Castle Beyond the Looking Glass	Inuyasha - Kagami no naka no mugenjou	0	2002	\N	99	Action,Animation,Comedy
8,1	7106	tt0366840	movie	The One	Okkadu	0	2003	\N	170	Action,Romance
8,3	72151	tt0367110	movie	Swades	Swades: We, the People	0	2004	\N	210	Drama
8,8	12165	tt0367495	movie	Anbe Sivam	Anbe Sivam	0	2003	\N	160	Adventure,Comedy,Drama
7,7	8281	tt0367859	movie	The Man Who Copied	O Homem Que Copiava	0	2003	\N	123	Comedy,Crime,Drama
7,6	3842	tt0368619	movie	Brides	Nyfes	0	2004	\N	128	Drama,Romance
7,7	61883	tt0370986	movie	Mysterious Skin	Mysterious Skin	0	2004	\N	105	Drama,Mystery,Thriller
7,9	819918	tt0371746	movie	Iron Man	Iron Man	0	2008	\N	126	Action,Adventure,Sci-Fi
7,8	398589	tt0372183	movie	The Bourne Supremacy	The Bourne Supremacy	0	2004	\N	108	Action,Mystery,Thriller
8,3	1155363	tt0372784	movie	Batman Begins	Batman Begins	0	2005	\N	140	Action,Adventure,Thriller
7,8	113047	tt0373074	movie	Kung Fu Hustle	Kung fu	0	2004	\N	99	Action,Comedy,Crime
7,6	198655	tt0373469	movie	Kiss Kiss Bang Bang	Kiss Kiss Bang Bang	0	2005	\N	103	Action,Comedy,Crime
7,9	13246	tt0373856	movie	Gangaajal	Gangaajal	0	2003	\N	157	Action,Crime,Drama
7,7	22411	tt0373981	movie	Kontroll	Kontroll	0	2003	\N	105	Comedy,Crime,Drama
8,1	69919	tt0374546	movie	Spring, Summer, Fall, Winter... and Spring	Bom yeoreum gaeul gyeoul geurigo bom	0	2003	\N	103	Drama,Romance
8,6	1749	tt0375093	movie	Srabon Megher Din	Srabon Megher Din	0	2000	\N	150	Drama,Romance
7,8	2703	tt0375571	movie	Three Dots	Ayitha Ezhuthu	0	2004	\N	160	Action,Drama,Thriller
8,2	30139	tt0375611	movie	Black	Black	0	2005	\N	122	Drama
7,8	394549	tt0375679	movie	Crash	Crash	0	2004	\N	112	Crime,Drama,Thriller
8,0	3962	tt0375878	movie	Kaakha..Kaakha: The Police	Kaakha..Kaakha: The Police	0	2003	\N	153	Action,Crime,Drama
7,6	1244	tt0375997	movie	Nandha	Nandha	0	2001	\N	165	Action,Drama
8,4	3993	tt0376076	movie	Pithamagan	Pithamagan	0	2003	\N	139	Action,Crime,Drama
8,2	11084	tt0376127	movie	The Stranger	Anniyan	0	2005	\N	181	Action,Drama,Thriller
7,8	3761	tt0376800	movie	November	Noviembre	0	2003	\N	104	Comedy,Drama
8,0	37212	tt0376968	movie	The Return	Vozvrashchenie	0	2003	\N	110	Drama,Mystery,Thriller
7,8	20147	tt0377752	movie	Dear Frankie	Dear Frankie	0	2004	\N	105	Drama,Romance
8,0	593238	tt0378194	movie	Kill Bill: Vol. 2	Kill Bill: Vol. 2	0	2004	\N	137	Action,Crime,Thriller
8,1	1545	tt0378647	movie	Ramana	Ramana	0	2002	\N	140	Action,Drama
7,6	11778	tt0378897	movie	A Touch of Spice	Politiki kouzina	0	2003	\N	108	Comedy,Drama
8,2	7285	tt0379370	movie	Maqbool	Maqbool	0	2003	\N	132	Crime,Drama
7,7	1774	tt0379375	movie	Matrubhoomi: A Nation Without Women	Matrubhoomi: A Nation Without Women	0	2003	\N	99	Drama
7,9	264885	tt0379786	movie	Serenity	Serenity	0	2005	\N	119	Action,Adventure,Sci-Fi
7,6	1077	tt0380485	movie	Bonjour Monsieur Shlomi	Ha-Kochavim Shel Shlomi	0	2003	\N	94	Comedy,Drama
8,0	527214	tt0381061	movie	Casino Royale	Casino Royale	0	2006	\N	144	Action,Adventure,Thriller
7,7	2550	tt0381637	movie	Symmetry	Symetria	0	2003	\N	99	Drama,Thriller
7,7	264213	tt0381849	movie	3:10 to Yuma	3:10 to Yuma	0	2007	\N	122	Action,Crime,Drama
8,0	555640	tt0382932	movie	Ratatouille	Ratatouille	0	2007	\N	111	Adventure,Animation,Comedy
7,7	22017	tt0383694	movie	Vera Drake	Vera Drake	0	2004	\N	125	Crime,Drama
8,4	8178	tt0383846	movie	When I Grow Up, I'll Be a Kangaroo	Kad porastem bicu Kengur	0	2004	\N	92	Comedy
8,0	47380	tt0384116	movie	G.O.R.A.	G.O.R.A.	0	2004	\N	127	Adventure,Comedy,Sci-Fi
7,6	100556	tt0385004	movie	House of Flying Daggers	Shi mian mai fu	0	2004	\N	119	Action,Adventure,Drama
7,6	6851	tt0385017	movie	In My Father's Den	In My Father's Den	0	2004	\N	127	Drama,Mystery,Thriller
8,0	2469	tt0385928	movie	Panchatanthiram	Panchatanthiram	0	2002	\N	150	Comedy,Drama,Romance
7,6	3016	tt0386038	movie	Silentium	Silentium	0	2004	\N	116	Crime,Thriller
8,1	35148	tt0386064	movie	Tae Guk Gi: The Brotherhood of War	Taegukgi hwinalrimyeo	0	2004	\N	140	Action,Drama,War
7,7	1248	tt0386650	movie	Mounam Pesiyadhe	Mounam Pesiyadhe	0	2002	\N	148	Drama,Romance
7,6	344028	tt0387564	movie	Saw	Saw	0	2004	\N	103	Horror,Mystery,Thriller
7,9	6772	tt0387914	movie	Innocent Voices	Voces inocentes	0	2004	\N	120	Drama,Thriller,War
7,9	24980	tt0388473	movie	Tokyo Godfathers	Tôkyô goddofâzâzu	0	2003	\N	93	Adventure,Animation,Comedy
7,9	5461	tt0388505	movie	Live and Become	Va, vis et deviens	0	2005	\N	140	Drama
7,7	292293	tt0388795	movie	Brokeback Mountain	Brokeback Mountain	0	2005	\N	134	Drama,Romance
7,8	66956	tt0389557	movie	Black Book	Zwartboek	0	2006	\N	145	Drama,Thriller,War
7,9	7754	tt0393775	movie	Simon	Simon	0	2004	\N	102	Comedy,Drama
7,6	2653	tt0395461	movie	Bab'Aziz - The Prince That Contemplated His Soul	Bab'Aziz	0	2005	\N	96	Drama
7,9	1622	tt0396659	movie	InuYasha the Movie 3: Swords of an Honorable Ruler	Inuyasha - Tenka hadou no ken	0	2003	\N	99	Action,Adventure,Animation
8,3	1232	tt0396962	movie	Shwaas	Shwaas	0	2004	\N	107	Drama
7,8	351574	tt0398286	movie	Tangled	Tangled	0	2010	\N	100	Adventure,Animation,Comedy
7,6	12930	tt0398883	movie	The Consequences of Love	Le conseguenze dell'amore	0	2004	\N	100	Crime,Drama,Romance
8,1	1509	tt0399040	movie	My Girl	Fan chan	0	2003	\N	110	Comedy,Romance
7,6	272696	tt0399295	movie	Lord of War	Lord of War	0	2005	\N	122	Crime,Drama,Thriller
8,6	15434	tt0400234	movie	Black Friday	Black Friday	0	2004	\N	143	Action,Crime,Drama
8,0	29803	tt0401085	movie	C.R.A.Z.Y.	C.R.A.Z.Y.	0	2005	\N	127	Comedy,Drama
8,0	707072	tt0401792	movie	Sin City	Sin City	0	2005	\N	124	Crime,Thriller
7,9	6870	tt0402014	movie	Ab Tak Chhappan	Ab Tak Chhappan	0	2004	\N	129	Action,Crime,Drama
7,7	1126	tt0403579	movie	Our Own	Svoi	0	2004	\N	111	Action,Drama,War
8,4	311613	tt0405094	movie	The Lives of Others	Das Leben der Anderen	0	2006	\N	137	Drama,Thriller
7,6	3388	tt0405266	movie	Raincoat	Raincoat	0	2004	\N	117	Drama,Romance
8,2	97062	tt0405508	movie	Rang De Basanti	Rang De Basanti	0	2006	\N	157	Comedy,Drama
8,5	1038987	tt0407887	movie	The Departed	The Departed	0	2006	\N	151	Crime,Drama,Thriller
7,6	8322	tt0408017	movie	Everything About Mustafa	Mustafa Hakkinda Hersey	0	2004	\N	119	Drama,Thriller
8,1	20447	tt0408664	movie	Nobody Knows	Dare mo shiranai	0	2004	\N	141	Drama
7,6	441757	tt0409459	movie	Watchmen	Watchmen	0	2009	\N	162	Action,Drama,Mystery
7,6	3594	tt0411098	movie	All the Invisible Children	All the Invisible Children	0	2005	\N	124	Drama
8,0	4256	tt0411469	movie	Hazaaron Khwaishein Aisi	Hazaaron Khwaishein Aisi	0	2003	\N	120	Drama
7,8	5167	tt0413893	movie	The Taste of Tea	Cha no aji	0	2004	\N	143	Comedy,Fantasy
7,8	224016	tt0414387	movie	Pride & Prejudice	Pride & Prejudice	0	2005	\N	129	Drama,Romance
7,6	187323	tt0416320	movie	Match Point	Match Point	0	2005	\N	124	Drama,Romance,Thriller
7,7	676945	tt0416449	movie	300	300	0	2006	\N	117	Action,Fantasy
7,6	1194	tt0416881	movie	Josee, the Tiger and the Fish	Joze to tora to sakana tachi	0	2003	\N	116	Drama,Romance
8,5	10296	tt0416960	movie	The Lizard	Marmoulak	0	2004	\N	115	Comedy,Drama
7,7	3165	tt0416991	movie	Moolaadé	Moolaadé	0	2004	\N	124	Drama
7,6	6435	tt0417385	movie	12 and Holding	12 and Holding	0	2005	\N	94	Drama
7,6	398785	tt0417741	movie	Harry Potter and the Half-Blood Prince	Harry Potter and the Half-Blood Prince	0	2009	\N	153	Adventure,Family,Fantasy
7,9	13140	tt0417791	movie	Rory O'Shea Was Here	Inside I'm Dancing	0	2004	\N	104	Comedy,Drama
7,8	40827	tt0418455	movie	Adam's Apples	Adams æbler	0	2005	\N	94	Comedy,Crime,Drama
7,6	73474	tt0419887	movie	The Kite Runner	The Kite Runner	0	2007	\N	128	Drama
7,6	203974	tt0420223	movie	Stranger Than Fiction	Stranger Than Fiction	0	2006	\N	113	Comedy,Drama,Fantasy
7,8	3024	tt0420318	movie	The Wedding	Wesele	0	2004	\N	109	Comedy,Drama
7,6	2941	tt0421229	movie	Mrs. Palfrey at the Claremont	Mrs. Palfrey at the Claremont	0	2005	\N	108	Comedy,Drama
7,8	524985	tt0421715	movie	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	0	2008	\N	166	Drama,Fantasy,Romance
7,7	6814	tt0422320	movie	Ghilli	Ghilli	0	2004	\N	160	Action,Comedy,Romance
7,8	2416	tt0423470	movie	Vasoolraja M.B.B.S	Vasoolraja M.B.B.S	0	2004	\N	160	Comedy,Drama
8,1	15786	tt0424227	movie	Turtles Can Fly	Lakposhtha parvaz mikonand	0	2004	\N	98	Drama,War
7,8	4041	tt0424434	movie	Beautiful City	Shah-re ziba	0	2004	\N	101	Drama
7,7	1963	tt0424986	movie	The Headmaster	El Nazer	0	2000	\N	120	Comedy
7,8	8556	tt0425079	movie	Lovelorn	Gönül Yarasi	0	2005	\N	142	Drama
7,9	412784	tt0425112	movie	Hot Fuzz	Hot Fuzz	0	2007	\N	121	Action,Comedy
8,2	1757	tt0425162	movie	Kaazhcha	Kaazhcha	0	2004	\N	137	Drama
7,8	284785	tt0425210	movie	Lucky Number Slevin	Lucky Number Slevin	0	2006	\N	110	Crime,Drama,Mystery
8,2	15300	tt0425333	movie	Pardon	Pardon	0	2005	\N	94	Comedy,Drama
7,9	1260	tt0427910	movie	Trip Out	Trip Out	0	2005	\N	93	Drama
7,6	203818	tt0427944	movie	Thank You for Smoking	Thank You for Smoking	0	2005	\N	92	Comedy,Drama
7,7	4826	tt0428059	movie	Toss-Up	Yazi Tura	0	2004	\N	102	Drama
8,2	18960	tt0428870	movie	A Moment to Remember	Nae meorisokui jiwoogae	0	2004	\N	117	Drama,Romance
7,7	8606	tt0430651	movie	Survive Style 5+	Survive Style 5+	0	2004	\N	120	Fantasy,Mystery,Romance
7,9	1772	tt0430710	movie	Udayananu Tharam	Udayananu Tharam	0	2005	\N	162	Comedy
7,8	3962	tt0431619	movie	Arya	Arya	0	2004	\N	151	Action,Drama,Romance
7,7	13861	tt0432047	movie	Sarkar	Sarkar	0	2005	\N	124	Crime,Drama
7,7	2658	tt0432325	movie	The Cave of the Yellow Dog	Die Höhle des gelben Hundes	0	2005	\N	93	Drama,Family
8,2	927628	tt0434409	movie	V for Vendetta	V for Vendetta	0	2005	\N	132	Action,Drama,Sci-Fi
8,3	656915	tt0435761	movie	Toy Story 3	Toy Story 3	0	2010	\N	103	Adventure,Animation,Comedy
7,8	1739	tt0439418	movie	7/G Rainbow Colony	7/G Rainbow Colony	0	2004	\N	185	Drama
8,0	571707	tt0440963	movie	The Bourne Ultimatum	The Bourne Ultimatum	0	2007	\N	115	Action,Mystery,Thriller
7,6	365797	tt0441773	movie	Kung Fu Panda	Kung Fu Panda	0	2008	\N	92	Action,Adventure,Animation
7,6	86059	tt0441909	movie	Volver	Volver	0	2006	\N	121	Comedy,Crime,Drama
8,0	3885	tt0442268	movie	Be with You	Ima, ai ni yukimasu	0	2004	\N	119	Drama,Fantasy,Romance
7,6	331747	tt0443543	movie	The Illusionist	The Illusionist	0	2006	\N	110	Drama,Mystery,Romance
7,7	375251	tt0443706	movie	Zodiac	Zodiac	0	2007	\N	157	Crime,Drama,Mystery
7,6	11619	tt0448124	movie	Snow Cake	Snow Cake	0	2006	\N	112	Drama,Romance
7,8	400159	tt0449059	movie	Little Miss Sunshine	Little Miss Sunshine	0	2006	\N	101	Comedy,Drama
7,9	7242	tt0449573	movie	California Dreamin'	California Dreamin' (Nesfarsit)	0	2007	\N	155	Comedy,Drama,War
7,8	1649	tt0450121	movie	Red Like the Sky	Rosso come il cielo	0	2006	\N	96	Drama
8,0	452452	tt0450259	movie	Blood Diamond	Blood Diamond	0	2006	\N	143	Adventure,Drama,Thriller
